INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
262000399,1831,,SICK ASSIST,B2,611,0,2026-01-02 14:55:00+00,2026,1,Friday   ,14,,NEW WHITNEY ST,42.33478049,-71.10947831,"(42.33478048822411, -71.10947831061831)"
262000391,1831,,SICK ASSIST,B2,329,0,2026-01-02 14:58:00+00,2026,1,Friday   ,14,,BLUE HILL AVE,42.30938393,-71.08262338,"(42.30938393115588, -71.08262338147958)"
262000400,3301,,VERBAL DISPUTE,C11,350,0,2026-01-02 15:23:00+00,2026,1,Friday   ,15,,DORCHESTER AVE,42.30340124,-71.05937687,"(42.30340124465441, -71.05937686711925)"
262000404,613,,LARCENY SHOPLIFTING,D4,146,0,2026-01-02 15:25:00+00,2026,1,Friday   ,15,,"HUNTINGTON AVE & HUNTINGTON AVE
BOSTON, MA 02116
U",42.34742959,-71.07743652,"(42.34742958589931, -71.07743652175138)"
262000410,3502,,MISSING PERSON - LOCATED,B3,420,0,2026-01-02 15:25:00+00,2026,1,Friday   ,15,,MORTON ST,42.28028354,-71.08235564,"(42.280283543335344, -71.08235564485324)"
262000419,3115,,INVESTIGATE PERSON,C6,200,0,2026-01-02 15:32:00+00,2026,1,Friday   ,15,,W BROADWAY,42.34128702,-71.0546798,"(42.34128702104515, -71.05467980204799)"
262000396,3803,,M/V ACCIDENT - PERSONAL INJURY,E5,722,0,2026-01-02 15:32:00+00,2026,1,Friday   ,15,,"BAKER ST & SPRING ST
WEST ROXBURY, MA 02132
UNITED",42.2757927,-71.16715292,"(42.27579269508079, -71.16715291563789)"
262000413,613,,LARCENY SHOPLIFTING,D4,146,0,2026-01-02 15:35:00+00,2026,1,Friday   ,15,,"HUNTINGTON AVE & HUNTINGTON AVE
BOSTON, MA 02116
U",42.34742959,-71.07743652,"(42.34742958589931, -71.07743652175138)"
262000402,613,,LARCENY SHOPLIFTING,C6,186,0,2026-01-02 15:50:00+00,2026,1,Friday   ,15,,ALLSTATE RD,42.32809919,-71.06321728,"(42.328099189441325, -71.0632172846628)"
262000436,3502,,MISSING PERSON - LOCATED,B2,238,0,2026-01-02 15:52:00+00,2026,1,Friday   ,15,,DUDLEY ST,42.31813476,-71.06763444,"(42.31813475956561, -71.06763444019123)"
262000432,3503,,MISSING PERSON - NOT REPORTED - LOCATED,E13,574,0,2026-01-02 15:54:00+00,2026,1,Friday   ,15,,WASHINGTON ST,42.31061718,-71.10340261,"(42.3106171768935, -71.1034026149504)"
262000457,3201,,PROPERTY - LOST/ MISSING,E18,520,0,2026-01-02 16:00:00+00,2026,1,Friday   ,16,,HYDE PARK AVE,42.25965638,-71.12319746,"(42.25965637830379, -71.12319746465579)"
262000417,1831,,SICK ASSIST,B2,333,0,2026-01-02 16:37:00+00,2026,1,Friday   ,16,,COLUMBIA,,,
262000408,3114,,INVESTIGATE PROPERTY,A1,117,0,2026-01-02 16:41:00+00,2026,1,Friday   ,16,,BOYLSTON ST,42.35231142,-71.06370557,"(42.35231142441357, -71.06370557218405)"
262000409,1831,,SICK ASSIST,B2,268,0,2026-01-02 16:50:00+00,2026,1,Friday   ,16,,DUDLEY ST,42.32742546,-71.07702618,"(42.327425459397766, -71.07702617841521)"
262000414,613,,LARCENY SHOPLIFTING,A7,28,0,2026-01-02 16:50:00+00,2026,1,Friday   ,16,,CENTRAL SQ,42.37421053,-71.03918521,"(42.37421052890368, -71.03918521307645)"
262000429,1831,,SICK ASSIST,B3,418,0,2026-01-02 16:59:00+00,2026,1,Friday   ,16,,EVANS ST,42.28252493,-71.07977323,"(42.28252492932452, -71.07977322600196)"
262000416,3301,,VERBAL DISPUTE,D4,150,0,2026-01-02 17:03:00+00,2026,1,Friday   ,17,,COLUMBUS AVE,42.34452605,-71.07679102,"(42.344526046056586, -71.07679101955156)"
262000418,2657,,VIOLATION - CITY ORDINANCE,A1,116,0,2026-01-02 17:06:00+00,2026,1,Friday   ,17,,HUDSON ST,42.3507415,-71.06006181,"(42.35074149592503, -71.060061812363)"
262000423,2670,,HARASSMENT/ CRIMINAL HARASSMENT,A7,16,0,2026-01-02 17:15:00+00,2026,1,Friday   ,17,,E EAGLE ST,42.38132453,-71.02804042,"(42.38132453142911, -71.02804042233107)"
262000421,2905,,VAL - VIOLATION OF AUTO LAW,C11,336,0,2026-01-02 17:15:00+00,2026,1,Friday   ,17,,OLNEY ST,42.30545271,-71.06956371,"(42.30545271462834, -71.06956371379988)"
262000425,2619,,FUGITIVE FROM JUSTICE,C6,186,0,2026-01-02 17:16:00+00,2026,1,Friday   ,17,,BOSTON ST,42.32332314,-71.0604406,"(42.323323141212235, -71.06044060404231)"
262000428,613,,LARCENY SHOPLIFTING,A1,112,0,2026-01-02 17:18:00+00,2026,1,Friday   ,17,,WASHINGTON ST,42.35512291,-71.06088026,"(42.35512291409929, -71.06088025712485)"
262000424,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,559,0,2026-01-02 17:22:00+00,2026,1,Friday   ,17,,"WASHINGTON ST & ALBANO ST
ROSLINDALE, MA 02131
UNI",42.28342562,-71.13137481,"(42.283425622103636, -71.13137480923618)"
262000438,1831,,SICK ASSIST,A1,127,0,2026-01-02 17:27:00+00,2026,1,Friday   ,17,,OAK ST W,42.34852652,-71.06486923,"(42.348526520880974, -71.06486923214148)"
262000433,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D14,801,0,2026-01-02 17:30:00+00,2026,1,Friday   ,17,,FARRINGTON AVE,42.354459,-71.1309133,"(42.354459003971805, -71.13091329858375)"
262000431,3410,,TOWED MOTOR VEHICLE,B2,182,0,2026-01-02 17:36:00+00,2026,1,Friday   ,17,,NORFOLK AVE,42.32367888,-71.067857,"(42.32367888285509, -71.06785699868702)"
262000434,613,,LARCENY SHOPLIFTING,C6,186,0,2026-01-02 17:42:00+00,2026,1,Friday   ,17,,MASSACHUSETTS AVE,42.32553754,-71.06579645,"(42.32553754017519, -71.06579645470285)"
262000440,2647,,THREATS TO DO BODILY HARM,E13,640,0,2026-01-02 17:43:00+00,2026,1,Friday   ,17,,CHESTNUT TER,42.31548474,-71.10615561,"(42.31548473866993, -71.1061556134301)"
262000437,2905,,VAL - VIOLATION OF AUTO LAW,E5,699,0,2026-01-02 17:45:00+00,2026,1,Friday   ,17,,"WASHINGTON ST & WEST ROXBURY PKWY
WEST ROXBURY, MA",42.27529365,-71.14069176,"(42.27529365421547, -71.14069176067069)"
262000442,3114,,INVESTIGATE PROPERTY,E18,537,0,2026-01-02 17:52:00+00,2026,1,Friday   ,17,,RALDNE RD,42.25654859,-71.14117366,"(42.256548591966975, -71.14117365829809)"
262000464,540,,BURGLARY - COMMERICAL,A1,112,0,2026-01-02 17:58:00+00,2026,1,Friday   ,17,,WASHINGTON ST,42.35512291,-71.06088026,"(42.35512291409929, -71.06088025712485)"
262000443,613,,LARCENY SHOPLIFTING,D4,138,0,2026-01-02 17:59:00+00,2026,1,Friday   ,17,,NEWBURY ST,42.34999688,-71.08103492,"(42.34999687778176, -71.08103491858215)"
262000478,3115,,INVESTIGATE PERSON,E5,691,0,2026-01-02 18:00:00+00,2026,1,Friday   ,18,,REDLANDS RD,42.28898428,-71.15224854,"(42.288984275813505, -71.15224853983928)"
262000456,3410,,TOWED MOTOR VEHICLE,A7,10,0,2026-01-02 18:26:00+00,2026,1,Friday   ,18,,SARATOGA ST,42.38685434,-71.00738315,"(42.386854338960376, -71.00738315067636)"
262000449,1831,,SICK ASSIST,E13,578,0,2026-01-02 18:28:00+00,2026,1,Friday   ,18,,"LAMARTINE ST & PAUL GORE ST
JAMAICA PLAIN, MA 0213",42.31789357,-71.10437564,"(42.31789357481484, -71.10437563827661)"
262000446,3115,,INVESTIGATE PERSON,C11,350,0,2026-01-02 18:28:00+00,2026,1,Friday   ,18,,GREENWICH ST,42.30404477,-71.05704762,"(42.30404477339466, -71.05704762480518)"
262000450,2647,,THREATS TO DO BODILY HARM,C11,240,0,2026-01-02 18:48:00+00,2026,1,Friday   ,18,,E COTTAGE ST,42.32004128,-71.06104172,"(42.320041282620494, -71.06104171903067)"
262000463,3207,,PROPERTY - FOUND,E5,691,0,2026-01-02 19:00:00+00,2026,1,Friday   ,19,,CENTRE ST,42.2870932,-71.14822209,"(42.28709320338153, -71.14822209118665)"
262000473,3115,,INVESTIGATE PERSON,C6,227,0,2026-01-02 19:00:00+00,2026,1,Friday   ,19,,O ST,42.33530172,-71.02921745,"(42.335301715423235, -71.02921744679773)"
262000458,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,254,0,2026-01-02 19:01:00+00,2026,1,Friday   ,19,,DORCHESTER AVE,42.30947568,-71.05800143,"(42.30947567671176, -71.05800143476625)"
262000462,540,,BURGLARY - COMMERICAL,B2,291,0,2026-01-02 19:17:00+00,2026,1,Friday   ,19,,GARDNER ST,42.32986199,-71.09425552,"(42.32986199257268, -71.09425551926216)"
262000466,735,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C11,361,0,2026-01-02 19:28:00+00,2026,1,Friday   ,19,,CENTRE ST,42.29339104,-71.0629446,"(42.293391038504254, -71.06294459982965)"
262000459,3115,,INVESTIGATE PERSON,B2,309,0,2026-01-02 19:36:00+00,2026,1,Friday   ,19,,CATAWBA,,,
262000471,613,,LARCENY SHOPLIFTING,E13,574,0,2026-01-02 19:43:00+00,2026,1,Friday   ,19,,GREEN ST,42.30999011,-71.10588188,"(42.30999011158529, -71.10588188442468)"
262000474,1831,,SICK ASSIST,E18,548,0,2026-01-02 20:09:00+00,2026,1,Friday   ,20,,BATEMAN ST,42.27170417,-71.1307995,"(42.271704169728736, -71.13079949867709)"
262000481,3115,,INVESTIGATE PERSON,A1,92,0,2026-01-02 20:12:00+00,2026,1,Friday   ,20,,COURT ST,42.35892231,-71.05835399,"(42.358922307659334, -71.05835398886556)"
262000480,801,,ASSAULT - SIMPLE,C11,355,0,2026-01-02 20:15:00+00,2026,1,Friday   ,20,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
262000486,801,,ASSAULT - SIMPLE,A7,28,0,2026-01-02 20:15:00+00,2026,1,Friday   ,20,,MERIDIAN ST,42.37374181,-71.03905725,"(42.37374180706343, -71.03905724982047)"
262000472,3803,,M/V ACCIDENT - PERSONAL INJURY,B2,309,0,2026-01-02 20:16:00+00,2026,1,Friday   ,20,,WARREN ST,42.31993251,-71.08157454,"(42.31993250724384, -71.08157453550935)"
262000477,3801,,M/V ACCIDENT - OTHER,B3,426,0,2026-01-02 20:22:00+00,2026,1,Friday   ,20,,BLUE HILL AVE,42.2709576,-71.09355252,"(42.27095759988163, -71.09355252416128)"
262000470,3201,,PROPERTY - LOST/ MISSING,E13,574,0,2026-01-02 20:22:00+00,2026,1,Friday   ,20,,WASHINGTON ST,42.30971815,-71.10429498,"(42.30971815419562, -71.10429497557632)"
262000475,3805,,M/V ACCIDENT - POLICE VEHICLE,C11,375,0,2026-01-02 20:40:00+00,2026,1,Friday   ,20,,NEPONSET AVE,42.28841036,-71.04710149,"(42.2884103604445, -71.04710148541858)"
262000497,1831,,SICK ASSIST,C11,370,0,2026-01-02 20:42:00+00,2026,1,Friday   ,20,,WILLIAM T MORRISSEY BLVD,42.29681594,-71.04853841,"(42.29681593571861, -71.04853840587451)"
262000482,3301,,VERBAL DISPUTE,A1,111,0,2026-01-02 20:43:00+00,2026,1,Friday   ,20,,TREMONT ST,42.3554069,-71.06312479,"(42.355406901800336, -71.06312478853518)"
262000491,3410,,TOWED MOTOR VEHICLE,D14,777,0,2026-01-02 20:45:00+00,2026,1,Friday   ,20,,SHEPARD ST,42.34744614,-71.15021767,"(42.34744614215726, -71.15021767352086)"
262000483,2647,,THREATS TO DO BODILY HARM,A7,27,0,2026-01-02 20:49:00+00,2026,1,Friday   ,20,,MAVERICK SQ,42.36917031,-71.039707,"(42.369170305388636, -71.03970699684153)"
262000484,301,,ROBBERY,C11,450,0,2026-01-02 20:53:00+00,2026,1,Friday   ,20,,"WASHINGTON ST & MOULTRIE ST
DORCHESTER, MA 02124
U",42.29095758,-71.07168662,"(42.29095758186733, -71.07168661864038)"
262000488,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,B2,315,0,2026-01-02 21:06:00+00,2026,1,Friday   ,21,,CRAWFORD ST,42.31254926,-71.08757142,"(42.31254926055994, -71.08757142030801)"
262000485,423,,ASSAULT - AGGRAVATED,B3,565,0,2026-01-02 21:12:00+00,2026,1,Friday   ,21,,AMERICAN LEGION HWY,42.29153231,-71.09647705,"(42.29153230714189, -71.09647704528346)"
262000487,801,,ASSAULT - SIMPLE,E13,906,0,2026-01-02 21:20:00+00,2026,1,Friday   ,21,,HEATH ST,42.32624162,-71.10317637,"(42.326241618918154, -71.10317636567375)"
262000492,613,,LARCENY SHOPLIFTING,D4,138,0,2026-01-02 21:38:00+00,2026,1,Friday   ,21,,BOYLSTON ST,42.34862337,-71.08277689,"(42.34862336851335, -71.08277689315231)"
262000696,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,465,0,2026-01-02 21:40:00+00,2026,1,Friday   ,21,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
262000493,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,212,0,2026-01-02 21:46:00+00,2026,1,Friday   ,21,,DORCHESTER ST,42.33709745,-71.04351647,"(42.337097449416945, -71.04351646975161)"
262000494,3115,,INVESTIGATE PERSON,D14,784,0,2026-01-02 21:50:00+00,2026,1,Friday   ,21,,WASHINGTON ST,42.34644266,-71.14698021,"(42.34644266243215, -71.14698020849444)"
262000496,801,,ASSAULT - SIMPLE,A1,121,0,2026-01-02 21:51:00+00,2026,1,Friday   ,21,,TREMONT ST,42.34942817,-71.06536689,"(42.349428171490224, -71.06536689336696)"
262000508,3007,,SUDDEN DEATH,C6,936,0,2026-01-02 21:54:00+00,2026,1,Friday   ,21,,B ST,42.33853205,-71.05661195,"(42.338532047013146, -71.05661194710586)"
262000500,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E18,494,0,2026-01-02 22:01:00+00,2026,1,Friday   ,22,,"RIVER ST & METROPOLITAN AVE
BOSTON, MA 02136
UNITE",42.26041864,-71.11567381,"(42.260418641426185, -71.11567380890186)"
262000501,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,551,0,2026-01-02 22:05:00+00,2026,1,Friday   ,22,,BEECH ST,42.2752929,-71.13223595,"(42.27529289770336, -71.13223595302871)"
262000503,3115,,INVESTIGATE PERSON,A15,50,0,2026-01-02 22:06:00+00,2026,1,Friday   ,22,,HOOD PARK DR,,,
262000502,3115,,INVESTIGATE PERSON,E13,570,0,2026-01-02 22:09:00+00,2026,1,Friday   ,22,,WASHINGTON ST,42.30859862,-71.10539263,"(42.30859861734287, -71.10539263397384)"
262000505,1831,,SICK ASSIST,B3,457,0,2026-01-02 22:23:00+00,2026,1,Friday   ,22,,MCLELLAN ST,42.30006747,-71.08430859,"(42.30006746586844, -71.08430859267818)"
262000509,3301,,VERBAL DISPUTE,E13,583,0,2026-01-02 22:27:00+00,2026,1,Friday   ,22,,HEATH ST,42.32609107,-71.10492282,"(42.32609106866876, -71.10492282216545)"
262000506,1831,,SICK ASSIST,D4,163,0,2026-01-02 22:31:00+00,2026,1,Friday   ,22,,"WASHINGTON ST & E BERKELEY ST
BOSTON, MA 02118
UNI",42.34393349,-71.0659855,"(42.34393348613505, -71.06598549863037)"
262000504,801,,ASSAULT - SIMPLE,C6,175,0,2026-01-02 22:31:00+00,2026,1,Friday   ,22,,SOUTHAMPTON ST,42.33210797,-71.07014448,"(42.33210796742226, -71.07014447893526)"
262000507,3115,,INVESTIGATE PERSON,D14,782,0,2026-01-02 22:34:00+00,2026,1,Friday   ,22,,N BEACON ST,42.35458962,-71.14294424,"(42.35458962102807, -71.14294423795062)"
262000513,3114,,INVESTIGATE PROPERTY,E13,584,0,2026-01-02 23:00:00+00,2026,1,Friday   ,23,,HEATH ST,42.3266543,-71.10679658,"(42.32665430122931, -71.10679658203442)"
262000517,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,329,0,2026-01-02 23:06:00+00,2026,1,Friday   ,23,,WASHINGTON ST,42.30576641,-71.08097579,"(42.30576641291201, -71.08097578849147)"
262000515,1831,,SICK ASSIST,A1,111,0,2026-01-02 23:32:00+00,2026,1,Friday   ,23,,TREMONT ST,42.35594191,-71.06258379,"(42.35594191306203, -71.06258379228247)"
262000537,3801,,M/V ACCIDENT - OTHER,B3,439,0,2026-01-02 23:53:00+00,2026,1,Friday   ,23,,STRATTON ST,42.2892845,-71.08667847,"(42.28928449788906, -71.08667847168279)"
262000525,1831,,SICK ASSIST,A7,27,0,2026-01-03 00:00:00+00,2026,1,Saturday ,0,,SUMNER ST,42.36908069,-71.04021609,"(42.369080690933444, -71.04021609048768)"
262000574,1106,,FRAUD - CREDIT CARD / ATM FRAUD,C6,200,0,2026-01-03 00:00:00+00,2026,1,Saturday ,0,,W BROADWAY,42.34128702,-71.0546798,"(42.34128702104515, -71.05467980204799)"
262000722,3410,,TOWED MOTOR VEHICLE,B2,330,0,2026-01-03 00:00:00+00,2026,1,Saturday ,0,,COLUMBIA RD,42.30350525,-71.08456054,"(42.30350524679469, -71.08456053539125)"
262000599,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,167,0,2026-01-03 00:00:00+00,2026,1,Saturday ,0,,HARRISON AVE,42.33954153,-71.06940928,"(42.33954152609665, -71.06940928222296)"
262000723,1831,,SICK ASSIST,A1,123,0,2026-01-03 00:00:00+00,2026,1,Saturday ,0,,WASHINGTON ST,42.34811172,-71.06413929,"(42.34811172044034, -71.06413929481319)"
262000699,801,,ASSAULT - SIMPLE,A1,103,0,2026-01-03 00:00:00+00,2026,1,Saturday ,0,,WASHINGTON ST,42.35701776,-71.05870622,"(42.35701775857656, -71.05870622027618)"
262000578,3114,,INVESTIGATE PROPERTY,D4,167,0,2026-01-03 00:00:00+00,2026,1,Saturday ,0,,HARRISON AVE,42.33954153,-71.06940928,"(42.33954152609665, -71.06940928222296)"
262001204,3115,,INVESTIGATE PERSON,C6,200,0,2026-01-03 00:00:00+00,2026,1,Saturday ,0,,W BROADWAY,42.34128702,-71.0546798,"(42.34128702104515, -71.05467980204799)"
262000518,1831,,SICK ASSIST,A1,173,0,2026-01-03 00:16:00+00,2026,1,Saturday ,0,,DORCHESTER AVE,42.34891094,-71.05448349,"(42.34891094391492, -71.05448349184755)"
262000522,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A15,48,0,2026-01-03 01:00:00+00,2026,1,Saturday ,1,,ALFORD ST,42.38681935,-71.07282557,"(42.386819353663405, -71.07282557299501)"
262000524,423,,ASSAULT - AGGRAVATED,D4,143,0,2026-01-03 01:27:00+00,2026,1,Saturday ,1,,BOYLSTON ST,42.34862337,-71.08277689,"(42.34862336851335, -71.08277689315231)"
262000529,3304,,NOISY PARTY/RADIO-NO ARREST,B2,328,0,2026-01-03 01:35:00+00,2026,1,Saturday ,1,,FERNBORO ST,42.31129542,-71.07728329,"(42.311295416005635, -71.0772832879357)"
262000530,801,,ASSAULT - SIMPLE,A1,78,0,2026-01-03 01:50:00+00,2026,1,Saturday ,1,,SUDBURY ST & JOHN F. FITZGERALD SURFACE RD,42.36276152,-71.05747639,"(42.362761520047435, -71.05747639054763)"
262000930,619,,LARCENY ALL OTHERS,B3,465,0,2026-01-03 02:00:00+00,2026,1,Saturday ,2,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
262000527,3115,,INVESTIGATE PERSON,B2,282,0,2026-01-03 02:14:00+00,2026,1,Saturday ,2,,WASHINGTON ST,42.32866239,-71.08563459,"(42.32866239451696, -71.08563458516488)"
262000526,1831,,SICK ASSIST,C11,462,0,2026-01-03 02:27:00+00,2026,1,Saturday ,2,,BULLARD ST,42.30175807,-71.07463041,"(42.301758074057155, -71.07463040618796)"
262000531,3115,,INVESTIGATE PERSON,D4,271,0,2026-01-03 02:46:00+00,2026,1,Saturday ,2,,WASHINGTON ST,42.33537365,-71.07831614,"(42.33537364697165, -71.07831614421549)"
262000543,3115,,INVESTIGATE PERSON,C11,244,0,2026-01-03 03:04:00+00,2026,1,Saturday ,3,,MAYFIELD ST,42.31650448,-71.05803983,"(42.316504480679946, -71.05803983063171)"
262000532,2670,,HARASSMENT/ CRIMINAL HARASSMENT,B2,325,0,2026-01-03 03:08:00+00,2026,1,Saturday ,3,,BALFOUR ST,42.31466016,-71.07623131,"(42.3146601634047, -71.07623130658303)"
262000535,1831,,SICK ASSIST,E18,546,0,2026-01-03 03:14:00+00,2026,1,Saturday ,3,,WEST ST,42.26449033,-71.12735067,"(42.264490328841184, -71.12735066591584)"
262000533,1831,,SICK ASSIST,D4,151,0,2026-01-03 03:23:00+00,2026,1,Saturday ,3,,CHANDLER ST,42.34715941,-71.07026431,"(42.34715940738009, -71.07026430597296)"
262000541,1832,,SICK ASSIST - DRUG RELATED ILLNESS,D14,761,0,2026-01-03 03:23:00+00,2026,1,Saturday ,3,,BEECHCROFT ST,42.34981974,-71.16122059,"(42.34981973770818, -71.16122058955034)"
262000540,1831,,SICK ASSIST,E5,712,0,2026-01-03 03:50:00+00,2026,1,Saturday ,3,,ROCKINGHAM AVE,42.26454322,-71.15726407,"(42.26454322077913, -71.15726406821207)"
262000536,1832,,SICK ASSIST - DRUG RELATED ILLNESS,C6,175,0,2026-01-03 03:55:00+00,2026,1,Saturday ,3,,SOUTHAMPTON ST,42.33210797,-71.07014448,"(42.33210796742226, -71.07014447893526)"
262000539,3110,,SERVICE TO OTHER AGENCY,A1,111,0,2026-01-03 04:26:00+00,2026,1,Saturday ,4,,TREMONT ST,42.3542833,-71.0638045,"(42.35428330002521, -71.06380450452151)"
262000542,3108,,FIRE REPORT,D14,752,0,2026-01-03 04:43:00+00,2026,1,Saturday ,4,,N CRESCENT CIRT,42.34873606,-71.16596885,"(42.34873606392888, -71.16596884939321)"
262000545,423,,ASSAULT - AGGRAVATED,D4,171,0,2026-01-03 05:19:00+00,2026,1,Saturday ,5,,HARRISON AVE,42.33534483,-71.07462858,"(42.335344833733444, -71.07462858277367)"
262000544,3108,,FIRE REPORT,D14,755,0,2026-01-03 05:20:00+00,2026,1,Saturday ,5,,TREMONT ST,42.35115335,-71.17291635,"(42.351153346328616, -71.17291634541414)"
262000546,1831,,SICK ASSIST,A1,125,0,2026-01-03 06:39:00+00,2026,1,Saturday ,6,,STUART ST,42.35041133,-71.06896077,"(42.35041133051732, -71.06896076903841)"
262000547,801,,ASSAULT - SIMPLE,C6,175,0,2026-01-03 06:48:00+00,2026,1,Saturday ,6,,SOUTHAMPTON ST,42.33210797,-71.07014448,"(42.33210796742226, -71.07014447893526)"
262000549,3503,,MISSING PERSON - NOT REPORTED - LOCATED,E13,657,0,2026-01-03 07:46:00+00,2026,1,Saturday ,7,,CENTRE ST,42.30098851,-71.12708219,"(42.300988511144574, -71.12708218830532)"
262000548,3801,,M/V ACCIDENT - OTHER,B2,313,0,2026-01-03 07:54:00+00,2026,1,Saturday ,7,,"WARREN ST & TOWNSEND ST
BOSTON, MA 02121
UNITED ST",42.31638455,-71.08295855,"(42.31638455338383, -71.08295854897735)"
262000552,1831,,SICK ASSIST,B2,301,0,2026-01-03 08:00:00+00,2026,1,Saturday ,8,,CENTRE STREET TER,42.32565237,-71.09641915,"(42.32565237191139, -71.09641914909076)"
262000554,1831,,SICK ASSIST,E13,579,0,2026-01-03 08:08:00+00,2026,1,Saturday ,8,,CENTRE ST,42.3229021,-71.10220464,"(42.32290210169481, -71.10220464146984)"
262000556,111,,"MURDER, NON-NEGLIGENT MANSLAUGHTER",D4,140,0,2026-01-03 08:09:00+00,2026,1,Saturday ,8,,"COMMONWEALTH AVE & HEREFORD ST
BOSTON, MA 02115
UN",42.34990857,-71.08620557,"(42.34990856972926, -71.08620557440052)"
262000551,3114,,INVESTIGATE PROPERTY,D4,626,0,2026-01-03 08:14:00+00,2026,1,Saturday ,8,,KILMARNOCK ST,42.34157994,-71.09884612,"(42.34157994081102, -71.09884612252306)"
262000550,3001,,DEATH INVESTIGATION,C11,455,0,2026-01-03 08:15:00+00,2026,1,Saturday ,8,,WASHINGTON ST,42.30144669,-71.0768141,"(42.301446688076474, -71.07681409843221)"
262000553,3301,,VERBAL DISPUTE,C11,345,0,2026-01-03 08:20:00+00,2026,1,Saturday ,8,,RIDGEWOOD ST,42.30209396,-71.06575242,"(42.302093959697146, -71.06575242055399)"
262000617,613,,LARCENY SHOPLIFTING,D4,149,0,2026-01-03 08:23:00+00,2026,1,Saturday ,8,,COLUMBUS AVE,42.34657451,-71.074387,"(42.34657451078757, -71.07438700493236)"
262000555,801,,ASSAULT - SIMPLE,B2,329,0,2026-01-03 08:30:00+00,2026,1,Saturday ,8,,BLUE HILL AVE,42.30938393,-71.08262338,"(42.30938393115588, -71.08262338147958)"
262000559,3410,,TOWED MOTOR VEHICLE,A1,66,0,2026-01-03 08:44:00+00,2026,1,Saturday ,8,,ANDERSON ST,42.36080105,-71.06782859,"(42.36080104557194, -71.06782859080838)"
262000563,3115,,INVESTIGATE PERSON,B2,325,0,2026-01-03 08:44:00+00,2026,1,Saturday ,8,,WOODCLIFF ST,42.31610196,-71.07756257,"(42.31610196203618, -71.07756257117244)"
262000560,2907,,VAL - OPERATING AFTER REV/SUSP.,B3,441,0,2026-01-03 09:05:00+00,2026,1,Saturday ,9,,TALBOT AVE,42.29389604,-71.08451642,"(42.29389604491889, -71.08451642016331)"
262000581,1831,,SICK ASSIST,E13,572,0,2026-01-03 09:07:00+00,2026,1,Saturday ,9,,WELD AVE,42.31468807,-71.09843612,"(42.31468806673222, -71.09843611771153)"
262000557,3115,,INVESTIGATE PERSON,B3,465,0,2026-01-03 09:25:00+00,2026,1,Saturday ,9,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
262000558,801,,ASSAULT - SIMPLE,B2,909,0,2026-01-03 09:29:00+00,2026,1,Saturday ,9,,CABOT ST,42.33338156,-71.08745478,"(42.333381560682625, -71.08745478017654)"
262000565,3115,,INVESTIGATE PERSON,E18,544,0,2026-01-03 09:33:00+00,2026,1,Saturday ,9,,AUSTIN ST,42.25985788,-71.12594312,"(42.259857882605004, -71.12594312310796)"
262000561,3115,,INVESTIGATE PERSON,C11,355,0,2026-01-03 09:36:00+00,2026,1,Saturday ,9,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
262000562,724,,AUTO THEFT,B3,465,0,2026-01-03 09:53:00+00,2026,1,Saturday ,9,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
262000643,3301,,VERBAL DISPUTE,E5,727,0,2026-01-03 10:00:00+00,2026,1,Saturday ,10,,VFW PKWY,42.28020788,-71.17088047,"(42.280207878240404, -71.17088046778527)"
262001069,617,,LARCENY THEFT FROM BUILDING,B2,239,0,2026-01-03 10:00:00+00,2026,1,Saturday ,10,,COLUMBIA RD,42.31748142,-71.06450759,"(42.31748142207486, -71.0645075869753)"
262000564,1106,,FRAUD - CREDIT CARD / ATM FRAUD,E18,502,0,2026-01-03 10:01:00+00,2026,1,Saturday ,10,,JEWETT ST,42.28570875,-71.11730113,"(42.28570875116803, -71.11730112924415)"
